ENST00000631644	ENSG00000282508
ENST00000633109	ENSG00000282508
ENST00000632624	ENSG00000282508
ENST00000633295	ENSG00000282508
ENST00000632203	ENSG00000282508
ENST00000410397	ENSG00000222329
ENST00000632075	ENSG00000282508
ENST00000633179	ENSG00000282508
ENST00000660559	ENSG00000282508
ENST00000633671	ENSG00000282508
ENST00000666656	ENSG00000282508
ENST00000633522	ENSG00000282508
ENST00000632484	ENSG00000282393
ENST00000327790	ENSG00000141934
ENST00000269812	ENSG00000141934
ENST00000434325	ENSG00000141934
ENST00000621795	ENSG00000141934
ENST00000633125	ENSG00000141934
ENST00000586998	ENSG00000141934
ENST00000591572	ENSG00000141934
ENST00000589672	ENSG00000141934
ENST00000591533	ENSG00000267124
ENST00000619835	ENSG00000105556
ENST00000264819	ENSG00000105556
ENST00000635755	ENSG00000105556
ENST00000586994	ENSG00000105556
ENST00000621180	ENSG00000105556
ENST00000592722	ENSG00000105556
ENST00000587966	ENSG00000105556
ENST00000530711	ENSG00000105549
ENST00000342640	ENSG00000105549
ENST00000346878	ENSG00000105549
ENST00000528213	ENSG00000105549
ENST00000662087	ENSG00000286667
ENST00000591757	ENSG00000267443
ENST00000332235	ENSG00000183186
ENST00000587423	ENSG00000129946
ENST00000588376	ENSG00000129946
ENST00000264554	ENSG00000129946
ENST00000590170	ENSG00000129946
ENST00000590222	ENSG00000129946
ENST00000590113	ENSG00000129946
ENST00000516730	ENSG00000252539
ENST00000382696	ENSG00000181781
ENST00000315489	ENSG00000181781
ENST00000591681	ENSG00000181781
ENST00000587541	ENSG00000099866
ENST00000592413	ENSG00000266933
ENST00000346144	ENSG00000099866
ENST00000215637	ENSG00000099866
ENST00000382683	ENSG00000099866
ENST00000622449	ENSG00000099866
ENST00000359315	ENSG00000141933
ENST00000588278	ENSG00000141933
ENST00000215574	ENSG00000099804
ENST00000586788	ENSG00000099804
ENST00000586283	ENSG00000099804
ENST00000607527	ENSG00000099804
ENST00000606065	ENSG00000099804
ENST00000606400	ENSG00000099804
ENST00000593036	ENSG00000099804
ENST00000592501	ENSG00000197540
ENST00000264553	ENSG00000197540
ENST00000690830	ENSG00000267751
ENST00000688427	ENSG00000267751
ENST00000590292	ENSG00000267751
ENST00000588908	ENSG00000267751
ENST00000589457	ENSG00000267751
ENST00000588290	ENSG00000267751
ENST00000545507	ENSG00000172270
ENST00000346916	ENSG00000172270
ENST00000679472	ENSG00000172270
ENST00000680552	ENSG00000172270
ENST00000680065	ENSG00000172270
ENST00000613627	ENSG00000172270
ENST00000573216	ENSG00000172270
ENST00000576925	ENSG00000172270
ENST00000572899	ENSG00000172270
ENST00000590218	ENSG00000172270
ENST00000333511	ENSG00000172270
ENST00000353555	ENSG00000172270
ENST00000680326	ENSG00000172270
ENST00000618006	ENSG00000172270
ENST00000614867	ENSG00000172270
ENST00000618112	ENSG00000172270
ENST00000573784	ENSG00000172270
ENST00000574970	ENSG00000172270
ENST00000576984	ENSG00000172270
ENST00000571735	ENSG00000172270
ENST00000680551	ENSG00000172270
ENST00000251287	ENSG00000099822
ENST00000589661	ENSG00000267036
ENST00000588649	ENSG00000099821
ENST00000592633	ENSG00000099821
ENST00000587057	ENSG00000099821
ENST00000590336	ENSG00000099821
ENST00000589961	ENSG00000099821
ENST00000590709	ENSG00000099821
ENST00000590573	ENSG00000099821
ENST00000592863	ENSG00000099821
ENST00000564240	ENSG00000261204
ENST00000591390	ENSG00000070388
ENST00000215530	ENSG00000070388
ENST00000586042	ENSG00000070388
ENST00000605891	ENSG00000070423
ENST00000292363	ENSG00000070423
ENST00000590885	ENSG00000070423
ENST00000586749	ENSG00000070423
ENST00000589762	ENSG00000070423
ENST00000591394	ENSG00000070423
ENST00000592626	ENSG00000070423
ENST00000591866	ENSG00000267666
ENST00000166139	ENSG00000070404
ENST00000592058	ENSG00000070404
ENST00000589185	ENSG00000070404
ENST00000592947	ENSG00000070404
ENST00000588773	ENSG00000070404
ENST00000591573	ENSG00000070404
ENST00000605925	ENSG00000070404
ENST00000329267	ENSG00000185198
ENST00000613411	ENSG00000185198
ENST00000469610	ENSG00000213726
ENST00000338448	ENSG00000099864
ENST00000264560	ENSG00000099864
ENST00000592870	ENSG00000099864
ENST00000589012	ENSG00000099864
ENST00000586055	ENSG00000099864
ENST00000586776	ENSG00000099864
ENST00000593172	ENSG00000099864
ENST00000633534	ENSG00000099864
ENST00000592155	ENSG00000099864
ENST00000590161	ENSG00000099864
ENST00000587513	ENSG00000099864
ENST00000215582	ENSG00000099812
ENST00000614180	ENSG00000099812
ENST00000606966	ENSG00000272473
ENST00000654818	ENSG00000267530
ENST00000606242	ENSG00000267530
ENST00000686865	ENSG00000267530
ENST00000666859	ENSG00000267530
ENST00000665908	ENSG00000267530
ENST00000586061	ENSG00000267530
ENST00000662249	ENSG00000267530
ENST00000635647	ENSG00000011304
ENST00000627714	ENSG00000011304
ENST00000592804	ENSG00000011304
ENST00000677277	ENSG00000011304
ENST00000676227	ENSG00000011304
ENST00000590887	ENSG00000011304
ENST00000349038	ENSG00000011304
ENST00000586481	ENSG00000011304
ENST00000586944	ENSG00000011304
ENST00000677717	ENSG00000011304
ENST00000356948	ENSG00000011304
ENST00000394601	ENSG00000011304
ENST00000589575	ENSG00000011304
ENST00000587191	ENSG00000011304
ENST00000679114	ENSG00000011304
ENST00000350092	ENSG00000011304
ENST00000592113	ENSG00000011304
ENST00000585535	ENSG00000011304
ENST00000621737	ENSG00000011304
ENST00000585956	ENSG00000011304
ENST00000587136	ENSG00000011304
ENST00000577608	ENSG00000284361
ENST00000585932	ENSG00000011304
ENST00000589883	ENSG00000011304
ENST00000585856	ENSG00000011304
ENST00000359894	ENSG00000129951
ENST00000520876	ENSG00000129951
ENST00000583431	ENSG00000263414
ENST00000517665	ENSG00000129951
ENST00000519502	ENSG00000129951
ENST00000592205	ENSG00000172232
ENST00000233997	ENSG00000172232
ENST00000234347	ENSG00000196415
ENST00000544537	ENSG00000196415
ENST00000590230	ENSG00000197561
ENST00000263621	ENSG00000197561
ENST00000695942	ENSG00000197766
ENST00000695943	ENSG00000197766
ENST00000695944	ENSG00000197766
ENST00000695945	ENSG00000197766
ENST00000592860	ENSG00000197766
ENST00000327726	ENSG00000197766
ENST00000695946	ENSG00000197766
ENST00000395808	ENSG00000175221
ENST00000312090	ENSG00000175221
ENST00000621073	ENSG00000175221
ENST00000607471	ENSG00000175221
ENST00000325464	ENSG00000175221
ENST00000606248	ENSG00000175221
ENST00000586017	ENSG00000175221
ENST00000592943	ENSG00000175221
ENST00000606828	ENSG00000175221
ENST00000592373	ENSG00000175221
ENST00000586342	ENSG00000175221
ENST00000384776	ENSG00000207507
ENST00000361574	ENSG00000198858
ENST00000589428	ENSG00000198858
ENST00000587975	ENSG00000198858
ENST00000591829	ENSG00000198858
ENST00000586080	ENSG00000198858
ENST00000590454	ENSG00000198858
ENST00000589445	ENSG00000198858
ENST00000626716	ENSG00000198858
ENST00000592648	ENSG00000116014
ENST00000234371	ENSG00000116014
ENST00000606939	ENSG00000116014
ENST00000585895	ENSG00000116017
ENST00000263620	ENSG00000116017
ENST00000585647	ENSG00000267159
ENST00000592216	ENSG00000116017
ENST00000587532	ENSG00000116017
ENST00000457152	ENSG00000116017
ENST00000613285	ENSG00000275162
ENST00000585733	ENSG00000116017
ENST00000590749	ENSG00000116017
ENST00000587001	ENSG00000065268
ENST00000586317	ENSG00000065268
ENST00000590397	ENSG00000065268
ENST00000585809	ENSG00000065268
ENST00000591985	ENSG00000065268
ENST00000251289	ENSG00000065268
ENST00000607440	ENSG00000065268
ENST00000591997	ENSG00000065268
ENST00000591276	ENSG00000065268
ENST00000590354	ENSG00000065268
ENST00000591155	ENSG00000065268
ENST00000588380	ENSG00000266990
ENST00000234389	ENSG00000116032
ENST00000588335	ENSG00000116032
ENST00000593068	ENSG00000182087
ENST00000592590	ENSG00000182087
ENST00000333175	ENSG00000182087
ENST00000592618	ENSG00000182087
ENST00000586704	ENSG00000182087
ENST00000356663	ENSG00000182087
ENST00000592052	ENSG00000182087
ENST00000610701	ENSG00000274177
ENST00000586285	ENSG00000182087
ENST00000607316	ENSG00000182087
ENST00000589055	ENSG00000182087
ENST00000586250	ENSG00000182087
ENST00000589831	ENSG00000182087
ENST00000384627	ENSG00000207357
ENST00000562015	ENSG00000064666
ENST00000263097	ENSG00000064666
ENST00000348419	ENSG00000064666
ENST00000565096	ENSG00000064666
ENST00000569352	ENSG00000064666
ENST00000562958	ENSG00000064666
ENST00000568865	ENSG00000064666
ENST00000606983	ENSG00000064666
ENST00000562075	ENSG00000064666
ENST00000607102	ENSG00000064666
ENST00000566695	ENSG00000064666
ENST00000564572	ENSG00000064666
ENST00000623459	ENSG00000279753
ENST00000433129	ENSG00000064687
ENST00000526885	ENSG00000064687
ENST00000263094	ENSG00000064687
ENST00000530703	ENSG00000064687
ENST00000525238	ENSG00000064687
ENST00000524850	ENSG00000064687
ENST00000531467	ENSG00000064687
ENST00000527496	ENSG00000064687
ENST00000533574	ENSG00000064687
ENST00000435683	ENSG00000064687
ENST00000530092	ENSG00000064687
ENST00000673773	ENSG00000064687
ENST00000529442	ENSG00000064687
ENST00000525073	ENSG00000064687
ENST00000532194	ENSG00000064687
ENST00000612569	ENSG00000064687
ENST00000531478	ENSG00000064687
ENST00000524383	ENSG00000064687
ENST00000539243	ENSG00000180448
ENST00000587186	ENSG00000180448
ENST00000313093	ENSG00000180448
ENST00000587602	ENSG00000180448
ENST00000591293	ENSG00000180448
ENST00000590214	ENSG00000180448
ENST00000586866	ENSG00000180448
ENST00000543365	ENSG00000180448
ENST00000592335	ENSG00000180448
ENST00000586033	ENSG00000180448
ENST00000590577	ENSG00000180448
ENST00000586937	ENSG00000180448
ENST00000590512	ENSG00000180448
ENST00000586378	ENSG00000180448
ENST00000592297	ENSG00000180448
ENST00000591169	ENSG00000180448
ENST00000615234	ENSG00000099817
ENST00000586746	ENSG00000099817
ENST00000590060	ENSG00000099817
ENST00000612655	ENSG00000099817
ENST00000591767	ENSG00000099817
ENST00000589737	ENSG00000099817
ENST00000215587	ENSG00000099817
ENST00000586817	ENSG00000099817
ENST00000619917	ENSG00000099817
ENST00000586215	ENSG00000099817
ENST00000585838	ENSG00000099817
ENST00000614705	ENSG00000099817
ENST00000591709	ENSG00000099817
ENST00000592597	ENSG00000099817
ENST00000354171	ENSG00000167468
ENST00000589115	ENSG00000167468
ENST00000611653	ENSG00000167468
ENST00000593032	ENSG00000167468
ENST00000588919	ENSG00000167468
ENST00000585362	ENSG00000167468
ENST00000614791	ENSG00000167468
ENST00000587648	ENSG00000167468
ENST00000592940	ENSG00000167468
ENST00000587932	ENSG00000167468
ENST00000585480	ENSG00000167468
ENST00000438103	ENSG00000064932
ENST00000361757	ENSG00000064932
ENST00000587024	ENSG00000064932
ENST00000587673	ENSG00000064932
ENST00000586109	ENSG00000064932
ENST00000592222	ENSG00000064932
ENST00000590446	ENSG00000064932
ENST00000590998	ENSG00000064932
ENST00000590176	ENSG00000064932
ENST00000587655	ENSG00000064932
ENST00000585748	ENSG00000118046
ENST00000591146	ENSG00000267736
ENST00000326873	ENSG00000118046
ENST00000652231	ENSG00000118046
ENST00000593219	ENSG00000118046
ENST00000589152	ENSG00000118046
ENST00000585851	ENSG00000118046
ENST00000586358	ENSG00000118046
ENST00000591133	ENSG00000118046
ENST00000585465	ENSG00000118046
ENST00000650044	ENSG00000099625
ENST00000590083	ENSG00000099625
ENST00000648750	ENSG00000099625
ENST00000382477	ENSG00000099625
ENST00000591127	ENSG00000099625
ENST00000589260	ENSG00000099625
ENST00000215376	ENSG00000099625
ENST00000592843	ENSG00000267778
ENST00000395633	ENSG00000099624
ENST00000215375	ENSG00000099624
ENST00000592624	ENSG00000099624
ENST00000590265	ENSG00000099624
ENST00000588538	ENSG00000099624
ENST00000591660	ENSG00000099624
ENST00000591249	ENSG00000099624
ENST00000589478	ENSG00000099624
ENST00000614837	ENSG00000099624
ENST00000681994	ENSG00000288704
ENST00000300952	ENSG00000167470
ENST00000682408	ENSG00000167470
ENST00000591446	ENSG00000167470
ENST00000591302	ENSG00000167470
ENST00000590136	ENSG00000167470
ENST00000588030	ENSG00000099622
ENST00000588411	ENSG00000099622
ENST00000592467	ENSG00000099622
ENST00000591622	ENSG00000099622
ENST00000592051	ENSG00000099622
ENST00000589161	ENSG00000099622
ENST00000586472	ENSG00000099622
ENST00000589266	ENSG00000099622
ENST00000588090	ENSG00000099622
ENST00000592815	ENSG00000099622
ENST00000591935	ENSG00000099622
ENST00000586548	ENSG00000099622
ENST00000585913	ENSG00000099622
ENST00000585832	ENSG00000267493
ENST00000585630	ENSG00000099622
ENST00000589710	ENSG00000099622
ENST00000628979	ENSG00000099622
ENST00000586773	ENSG00000099622
ENST00000587323	ENSG00000099622
ENST00000589686	ENSG00000099622
ENST00000592412	ENSG00000099622
ENST00000593128	ENSG00000099622
ENST00000593283	ENSG00000099622
ENST00000588230	ENSG00000099622
ENST00000591097	ENSG00000099622
ENST00000590704	ENSG00000099622
ENST00000413636	ENSG00000099622
ENST00000593093	ENSG00000099622
ENST00000587896	ENSG00000099622
ENST00000590347	ENSG00000099622
ENST00000587169	ENSG00000099622
ENST00000593048	ENSG00000099622
ENST00000320936	ENSG00000099622
ENST00000586636	ENSG00000099622
ENST00000591055	ENSG00000099622
ENST00000591376	ENSG00000099622
ENST00000589235	ENSG00000099622
ENST00000591659	ENSG00000099622
ENST00000585914	ENSG00000099622
ENST00000590171	ENSG00000099622
ENST00000588344	ENSG00000099622
ENST00000592234	ENSG00000099622
ENST00000444172	ENSG00000099622
ENST00000590188	ENSG00000099622
ENST00000588917	ENSG00000099622
ENST00000586555	ENSG00000099622
ENST00000621399	ENSG00000099622
ENST00000409293	ENSG00000228300
ENST00000469144	ENSG00000228300
ENST00000485191	ENSG00000228300
ENST00000590269	ENSG00000228300
ENST00000585716	ENSG00000228300
ENST00000215368	ENSG00000099617
ENST00000494093	ENSG00000240846
ENST00000590086	ENSG00000267372
ENST00000592374	ENSG00000160953
ENST00000590695	ENSG00000160953
ENST00000591337	ENSG00000160953
ENST00000590866	ENSG00000160953
ENST00000591433	ENSG00000160953
ENST00000591806	ENSG00000160953
ENST00000588810	ENSG00000160953
ENST00000652273	ENSG00000160953
ENST00000415183	ENSG00000160953
ENST00000587460	ENSG00000160953
ENST00000627377	ENSG00000160953
ENST00000586996	ENSG00000160953
ENST00000585399	ENSG00000160953
ENST00000586067	ENSG00000160953
ENST00000591627	ENSG00000160953
ENST00000624592	ENSG00000279488
ENST00000588888	ENSG00000160953
ENST00000591453	ENSG00000160953
ENST00000587059	ENSG00000267755
ENST00000589673	ENSG00000267755
ENST00000546283	ENSG00000115286
ENST00000545446	ENSG00000115286
ENST00000543289	ENSG00000115286
ENST00000538662	ENSG00000115286
ENST00000539480	ENSG00000115286
ENST00000436115	ENSG00000115286
ENST00000313408	ENSG00000115286
ENST00000534853	ENSG00000115286
ENST00000233627	ENSG00000115286
ENST00000546172	ENSG00000115286
ENST00000414651	ENSG00000115286
ENST00000538929	ENSG00000115286
ENST00000626781	ENSG00000280486
ENST00000622587	ENSG00000115286
ENST00000538523	ENSG00000115286
ENST00000540530	ENSG00000115286
ENST00000535382	ENSG00000115286
ENST00000539882	ENSG00000115286
ENST00000591358	ENSG00000115286
ENST00000501448	ENSG00000248015
ENST00000650765	ENSG00000248015
ENST00000585596	ENSG00000248015
ENST00000589734	ENSG00000248015
ENST00000252288	ENSG00000130005
ENST00000640762	ENSG00000130005
ENST00000640164	ENSG00000130005
ENST00000447102	ENSG00000130005
ENST00000591788	ENSG00000130005
ENST00000336761	ENSG00000071626
ENST00000233078	ENSG00000071626
ENST00000592522	ENSG00000071626
ENST00000586579	ENSG00000071626
ENST00000587079	ENSG00000071626
ENST00000592453	ENSG00000071626
ENST00000590419	ENSG00000071626
ENST00000587833	ENSG00000071626
ENST00000589484	ENSG00000071626
ENST00000585485	ENSG00000071626
ENST00000589874	ENSG00000071626
ENST00000233609	ENSG00000115268
ENST00000586686	ENSG00000115268
ENST00000592588	ENSG00000115268
ENST00000591032	ENSG00000115268
ENST00000592623	ENSG00000115268
ENST00000586656	ENSG00000115268
ENST00000589656	ENSG00000115268
ENST00000591804	ENSG00000115268
ENST00000593052	ENSG00000115268
ENST00000592700	ENSG00000115268
ENST00000586096	ENSG00000115268
ENST00000617694	ENSG00000115268
ENST00000585665	ENSG00000115268
ENST00000594262	ENSG00000268798
ENST00000587869	ENSG00000115266
ENST00000590469	ENSG00000115266
ENST00000590877	ENSG00000115266
ENST00000233607	ENSG00000115266
ENST00000593146	ENSG00000115266
ENST00000535453	ENSG00000115266
ENST00000587149	ENSG00000115266
ENST00000238483	ENSG00000115266
ENST00000591252	ENSG00000267317
ENST00000588427	ENSG00000119559
ENST00000436106	ENSG00000119559
ENST00000585675	ENSG00000119559
ENST00000588871	ENSG00000119559
ENST00000427685	ENSG00000119559
ENST00000586564	ENSG00000119559
ENST00000592486	ENSG00000119559
ENST00000592872	ENSG00000119559
ENST00000651077	ENSG00000119559
ENST00000588849	ENSG00000119559
ENST00000590621	ENSG00000119559
ENST00000591027	ENSG00000119559
ENST00000592605	ENSG00000119559
ENST00000589421	ENSG00000119559
ENST00000591201	ENSG00000115257
ENST00000441747	ENSG00000115257
ENST00000300954	ENSG00000115257
ENST00000586616	ENSG00000115257
ENST00000586074	ENSG00000115257
ENST00000588195	ENSG00000115257
ENST00000591303	ENSG00000115257
ENST00000586002	ENSG00000115257
ENST00000587784	ENSG00000115257
ENST00000588671	ENSG00000115257
ENST00000590057	ENSG00000115257
ENST00000614078	ENSG00000115257
ENST00000591687	ENSG00000115257
ENST00000591735	ENSG00000115255
ENST00000233596	ENSG00000115255
ENST00000395479	ENSG00000115255
ENST00000395484	ENSG00000115255
ENST00000330475	ENSG00000185761
ENST00000591077	ENSG00000185761
ENST00000585700	ENSG00000185761
ENST00000590440	ENSG00000185761
ENST00000395467	ENSG00000185761
ENST00000590682	ENSG00000185761
ENST00000590090	ENSG00000185761
ENST00000586272	ENSG00000185761
ENST00000673796	ENSG00000185988
ENST00000590252	ENSG00000267092
ENST00000590562	ENSG00000185761
ENST00000589839	ENSG00000185761
ENST00000585804	ENSG00000185761
ENST00000642079	ENSG00000185988
ENST00000454744	ENSG00000185988
ENST00000588430	ENSG00000185988
ENST00000334770	ENSG00000185988
ENST00000673896	ENSG00000185988
ENST00000673674	ENSG00000185988
ENST00000588292	ENSG00000185988
ENST00000673648	ENSG00000185988
ENST00000673829	ENSG00000185988
ENST00000605173	ENSG00000181588
ENST00000402693	ENSG00000181588
ENST00000488440	ENSG00000239367
ENST00000156825	ENSG00000071655
ENST00000434436	ENSG00000071655
ENST00000592012	ENSG00000071655
ENST00000590550	ENSG00000071655
ENST00000624421	ENSG00000279009
ENST00000589064	ENSG00000071655
ENST00000590830	ENSG00000071655
ENST00000585937	ENSG00000267059
ENST00000589901	ENSG00000071655
ENST00000585903	ENSG00000071655
ENST00000585967	ENSG00000071655
ENST00000592361	ENSG00000071655
ENST00000592965	ENSG00000071655
ENST00000591899	ENSG00000127540
ENST00000593264	ENSG00000127540
ENST00000589880	ENSG00000127540
ENST00000593029	ENSG00000127540
ENST00000585671	ENSG00000127540
ENST00000611869	ENSG00000071564
ENST00000344749	ENSG00000071564
ENST00000592395	ENSG00000071564
ENST00000262965	ENSG00000071564
ENST00000588136	ENSG00000071564
ENST00000592628	ENSG00000071564
ENST00000593064	ENSG00000071564
ENST00000453954	ENSG00000071564
ENST00000587425	ENSG00000071564
ENST00000585731	ENSG00000071564
ENST00000590684	ENSG00000071564
ENST00000590436	ENSG00000071564
ENST00000651991	ENSG00000071564
ENST00000395423	ENSG00000071564
ENST00000585855	ENSG00000071564
ENST00000610756	ENSG00000071564
ENST00000586164	ENSG00000071564
ENST00000590605	ENSG00000071564
ENST00000586410	ENSG00000071564
ENST00000517124	ENSG00000252933
ENST00000587235	ENSG00000071564
ENST00000586318	ENSG00000071564
ENST00000622745	ENSG00000275642
ENST00000586506	ENSG00000267073
ENST00000592934	ENSG00000267073
ENST00000382349	ENSG00000205922
ENST00000310127	ENSG00000130270
ENST00000531925	ENSG00000130270
ENST00000525591	ENSG00000130270
ENST00000526847	ENSG00000130270
ENST00000526092	ENSG00000130270
ENST00000533107	ENSG00000130270
ENST00000533993	ENSG00000130270
ENST00000587160	ENSG00000130270
ENST00000170168	ENSG00000079313
ENST00000586259	ENSG00000267007
ENST00000590936	ENSG00000079313
ENST00000643515	ENSG00000079313
ENST00000587404	ENSG00000079313
ENST00000586291	ENSG00000079313
ENST00000411312	ENSG00000284216
ENST00000588743	ENSG00000079313
ENST00000586343	ENSG00000079313
ENST00000593201	ENSG00000267244
ENST00000590823	ENSG00000267244
ENST00000590531	ENSG00000267244
ENST00000587741	ENSG00000267244
ENST00000587524	ENSG00000079313
ENST00000592884	ENSG00000267125
ENST00000541015	ENSG00000129911
ENST00000250916	ENSG00000129911
ENST00000617223	ENSG00000129911
ENST00000592313	ENSG00000129911
ENST00000586694	ENSG00000267141
ENST00000565797	ENSG00000261526
ENST00000592720	ENSG00000267232
ENST00000292577	ENSG00000129968
ENST00000676686	ENSG00000129968
ENST00000677868	ENSG00000129968
ENST00000250974	ENSG00000129968
ENST00000588598	ENSG00000129968
ENST00000591351	ENSG00000129968
ENST00000590661	ENSG00000129968
ENST00000592757	ENSG00000129968
ENST00000452128	ENSG00000227500
ENST00000414057	ENSG00000227500
ENST00000460767	ENSG00000227500
ENST00000329478	ENSG00000213638
ENST00000489554	ENSG00000227500
ENST00000316097	ENSG00000227500
ENST00000588555	ENSG00000227500
ENST00000409472	ENSG00000227500
ENST00000454697	ENSG00000213638
ENST00000411971	ENSG00000227500
ENST00000588907	ENSG00000227500
ENST00000590266	ENSG00000227500
ENST00000621748	ENSG00000227500
ENST00000585335	ENSG00000227500
ENST00000472442	ENSG00000227500
ENST00000255641	ENSG00000133275
ENST00000591752	ENSG00000133275
ENST00000314315	ENSG00000180846
ENST00000586395	ENSG00000180846
ENST00000614707	ENSG00000133275
ENST00000589350	ENSG00000133275
ENST00000589385	ENSG00000133275
ENST00000591002	ENSG00000133275
ENST00000585959	ENSG00000133275
ENST00000590106	ENSG00000133275
ENST00000589861	ENSG00000133275
ENST00000615564	ENSG00000133275
ENST00000585957	ENSG00000133275
ENST00000592895	ENSG00000133243
ENST00000589685	ENSG00000133243
ENST00000255608	ENSG00000133243
ENST00000592082	ENSG00000133243
ENST00000587825	ENSG00000133243
ENST00000587498	ENSG00000267283
ENST00000611545	ENSG00000133243
ENST00000587225	ENSG00000133243
ENST00000588480	ENSG00000267283
ENST00000589200	ENSG00000133243
ENST00000590646	ENSG00000133243
ENST00000587742	ENSG00000133243
ENST00000588395	ENSG00000133243
ENST00000623695	ENSG00000279653
ENST00000615016	ENSG00000275468
ENST00000589141	ENSG00000267180
ENST00000589441	ENSG00000099875
ENST00000591142	ENSG00000099875
ENST00000309340	ENSG00000099875
ENST00000250896	ENSG00000099875
ENST00000587416	ENSG00000099875
ENST00000588014	ENSG00000099875
ENST00000586828	ENSG00000099875
ENST00000591588	ENSG00000099875
ENST00000585667	ENSG00000099875
ENST00000586620	ENSG00000099875
ENST00000589509	ENSG00000099875
ENST00000589534	ENSG00000099875
ENST00000357066	ENSG00000172081
ENST00000592143	ENSG00000172081
ENST00000592280	ENSG00000172081
ENST00000591638	ENSG00000172081
ENST00000591326	ENSG00000172081
ENST00000591236	ENSG00000172081
ENST00000589902	ENSG00000172081
ENST00000586676	ENSG00000172081
ENST00000588048	ENSG00000172081
ENST00000481489	ENSG00000099840
ENST00000497445	ENSG00000099840
ENST00000478879	ENSG00000099840
ENST00000395307	ENSG00000099840
ENST00000498554	ENSG00000099840
ENST00000590985	ENSG00000099840
ENST00000395301	ENSG00000099840
ENST00000620263	ENSG00000099840
ENST00000395296	ENSG00000099840
ENST00000591894	ENSG00000099840
ENST00000588003	ENSG00000099840
ENST00000610800	ENSG00000099840
ENST00000593185	ENSG00000099840
ENST00000345016	ENSG00000065000
ENST00000643116	ENSG00000065000
ENST00000589223	ENSG00000065000
ENST00000585652	ENSG00000065000
ENST00000644728	ENSG00000065000
ENST00000586370	ENSG00000065000
ENST00000591650	ENSG00000065000
ENST00000589369	ENSG00000065000
ENST00000592488	ENSG00000065000
ENST00000591631	ENSG00000065000
ENST00000586177	ENSG00000065000
ENST00000643010	ENSG00000065000
ENST00000590683	ENSG00000065000
ENST00000591284	ENSG00000065000
ENST00000686010	ENSG00000104885
ENST00000398665	ENSG00000104885
ENST00000452696	ENSG00000104885
ENST00000478937	ENSG00000104885
ENST00000585593	ENSG00000267122
ENST00000591498	ENSG00000104885
ENST00000586024	ENSG00000104885
ENST00000608122	ENSG00000104885
ENST00000482433	ENSG00000104885
ENST00000457590	ENSG00000104885
ENST00000587394	ENSG00000104886
ENST00000587962	ENSG00000104886
ENST00000591099	ENSG00000104886
ENST00000326631	ENSG00000104886
ENST00000588450	ENSG00000104886
ENST00000589097	ENSG00000104886
ENST00000589791	ENSG00000104886
ENST00000588633	ENSG00000104886
ENST00000588545	ENSG00000104886
ENST00000586608	ENSG00000104886
ENST00000585423	ENSG00000104886
ENST00000586497	ENSG00000104886
ENST00000408484	ENSG00000221411
ENST00000588356	ENSG00000104886
ENST00000619892	ENSG00000284129
ENST00000221494	ENSG00000104897
ENST00000589118	ENSG00000104897
ENST00000592839	ENSG00000104897
ENST00000592314	ENSG00000104897
ENST00000586396	ENSG00000104897
ENST00000590034	ENSG00000104897
ENST00000587637	ENSG00000104897
